Név (normalizált)	Névváltozat	Strong-szám	Nyelv	Igehely
Pi-hahiroth	Pi-hahiroth =ESV,KJV; Pi Hahiroth =NIV	H6367	héber	Num.33.7
Pi-hahiroth	Hahiroth	H6367	héber	Num.33.8
Pirathon	Pirathon	H6552	héber	Jdg.12.15
Pirathon	Pirathonite =NIV,KJV; Pirathon =ESV	H6553	héber	2Sa.23.30
Pirathon	Pirathonite =NIV,KJV; Pirathon =ESV	H6553	héber	1Ch.11.31
Pirathon	Pirathonite =NIV,KJV; Pirathon =ESV	H6553	héber	1Ch.27.14
Pirathon	Pirathonite =ESV,KJV; Pirathon =NIV	H6553	héber	Jdg.12.13
Pirathon	Pirathonite =ESV,KJV; Pirathon =NIV	H6553	héber	Jdg.12.15
Pisgah	Pisgah	H6449	héber	Num.21.20
Pisgah	Pisgah	H6449	héber	Num.23.14
Pisgah	Pisgah	H6449	héber	Deu.3.27
Pisgah	Pisgah	H6449	héber	Deu.34.1
Pisgah	slopes of/ Pisgah =ESV,NIV; Ashdoth/-pisgar =KJV	H6449	héber	Deu.3.17
Pisgah	slopes of/ Pisgah =ESV,NIV; Ashdoth/-pisgar =KJV	H6449	héber	Deu.4.49
Pisgah	slopes of/ Pisgah =ESV,NIV; Ashdoth/-pisgar =KJV	H6449	héber	Jos.12.3
Pisgah	slopes of/ Pisgah =ESV,NIV; Ashdoth/-pisgar =KJV	H6449	héber	Jos.13.20
Pishon	Pishon =ESV,NIV; Pison =KJV	H6376	héber	Gen.2.11
Pisidia	Pisidia	G4099	görög	Act.13.14
Pisidia	Pisidia	G4099	görög	Act.14.24
Pithom	Pithom	H6619	héber	Exo.1.11
Pontus	Pontus	G4195	görög	Act.2.9
Pontus	Pontus	G4195	görög	1Pe.1.1
Pontus	Pontus	G4193	görög	Act.18.2
Potsherd_Gate	Potsherd (Gate) =ESV,NIV; east =KJV	H2777	héber	Jer.19.2
Punon	Punon	H6325	héber	Num.33.42
Punon	Punon	H6325	héber	Num.33.43
Puteoli	Puteoli	G4223	görög	Act.28.13
Raamah	Raamah	H7484H	héber	Ezk.27.22
Raamses	Raamses =ESV,KJV; Rameses =NIV	H7486H	héber	Exo.1.11
Rabbith	Rabbith	H7245	héber	Jos.19.20
Rakkath	Rakkath	H7557	héber	Jos.19.35
Rakkath	Tiberias	G5085H	görög	Jhn.6.23
Rakkon	Rakkon	H7542	héber	Jos.19.46
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Jos.18.25
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Jos.19.8
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Jdg.4.5
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Jdg.19.13
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	1Ki.15.17
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	1Ki.15.21
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	1Ki.15.22
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	2Ch.16.1
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	2Ch.16.5
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	2Ch.16.6
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Ezr.2.26
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Neh.7.30
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Neh.11.33
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Isa.10.29
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Jer.31.15
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Jer.40.1
Ramah	Ramah =ESV,NIV,KJV; Ramath,Rama =KJV	H7414G	héber	Hos.5.8
Ramah	Ramah	G4471	görög	Mat.2.18
Ramah	Ramah	H7414H	héber	Jos.19.29
Ramah	Ramah	H7414I	héber	Jos.19.36
Ramath-lehi	Ramath-lehi =ESV,KJV; Ramath Lehi =NIV	H7437	héber	Jdg.15.17
Rameses	Rameses	H7486G	héber	Gen.47.11
Rameses	Rameses	H7486G	héber	Exo.12.37
Rameses	Rameses	H7486G	héber	Num.33.3
Rameses	Rameses	H7486G	héber	Num.33.5
Ramoth	Ramoth	H7216H	héber	Deu.4.43
Ramoth	Ramoth	H7216H	héber	Jos.20.8
Ramoth	Ramoth	H7216H	héber	1Ch.6.80
Ramoth	Ramoth	H7433	héber	Jos.21.38
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	1Ki.4.13
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	1Ki.22.3
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	1Ki.22.4
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	1Ki.22.6
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	1Ki.22.12
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	1Ki.22.15
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	1Ki.22.20
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	1Ki.22.29
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ki.8.28
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ki.9.1
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ki.9.4
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ki.9.14
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ch.18.2
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ch.18.3
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ch.18.5
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ch.18.11
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ch.18.14
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ch.18.19
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ch.18.28
Ramoth	Ramoth/-gilead =ESV,KJV; Ramoth/ Gilead =NIV	H7418G	héber	2Ch.22.5
Ramoth	Galeed	H1567	héber	Gen.31.47
Ramoth	Galeed	H1567	héber	Gen.31.48
Ramoth	Ramah	H7414K	héber	2Ki.8.29
Ramoth	Ramah	H7414K	héber	2Ch.22.6
Ramoth	Ramath-mizpeh =ESV,KJV; Ramath Mizpah =NIV	H7434	héber	Jos.13.26
Ramoth	Mizpah =ESV,NIV; Mizpeh =KJV	H4709H	héber	Jdg.10.17
Ramoth	Mizpah =ESV,NIV; Mizpeh =KJV	H4709H	héber	Jdg.11.11
Ramoth	Mizpah =ESV,NIV; Mizpeh =KJV	H4709H	héber	Jdg.11.34
Ramoth	Mizpah	H4709H	héber	Gen.31.49
Ramoth	Mizpah	H4709H	héber	Hos.5.1
Ramoth	Mizpah =ESV,NIV; Mizpeh =KJV	H4708K	héber	Jdg.11.29
Ramoth	Mizpah =ESV,NIV; Mizpeh =KJV	H4708K	héber	Jdg.11.29
Ramoth	Jegar/-sahadutha =ESV,KJV; Jegar/ Sahadutha =NIV	H3026A	héber	Gen.31.47
Recah	Recah =ESV; Rekah =NIV; Rechah =KJV	H7397B	héber	1Ch.4.12
Red_Sea	Red (Sea)	H5488G	héber	Exo.10.19
Red_Sea	Red (Sea)	H5488G	héber	Exo.13.18
Red_Sea	Red (Sea)	H5488G	héber	Exo.15.4
Red_Sea	Red (Sea)	H5488G	héber	Exo.15.22
Red_Sea	Red (Sea)	H5488G	héber	Exo.23.31
Red_Sea	Red (Sea)	H5488G	héber	Num.14.25
Red_Sea	Red (Sea)	H5488G	héber	Num.21.4
Red_Sea	Red (Sea)	H5488G	héber	Num.33.10
Red_Sea	Red (Sea)	H5488G	héber	Num.33.11
Red_Sea	Red (Sea)	H5488G	héber	Deu.1.40
Red_Sea	Red (Sea)	H5488G	héber	Deu.2.1
Red_Sea	Red (Sea)	H5488G	héber	Deu.11.4
Red_Sea	Red (Sea)	H5488G	héber	Jos.2.10
Red_Sea	Red (Sea)	H5488G	héber	Jos.4.23
Red_Sea	Red (Sea)	H5488G	héber	Jos.24.6
Red_Sea	Red (Sea)	H5488G	héber	Jdg.11.16
Red_Sea	Red (Sea)	H5488G	héber	1Ki.9.26
Red_Sea	Red (Sea)	H5488G	héber	Neh.9.9
Red_Sea	Red (Sea)	H5488G	héber	Psa.106.7
Red_Sea	Red (Sea)	H5488G	héber	Psa.106.9
Red_Sea	Red (Sea)	H5488G	héber	Psa.106.22
Red_Sea	Red (Sea)	H5488G	héber	Psa.136.13
Red_Sea	Red (Sea)	H5488G	héber	Psa.136.15
Red_Sea	Red (Sea)	H5488G	héber	Jer.49.21
Red_Sea	Red (Sea)	G2063	görög	Act.7.36
Red_Sea	Red (Sea)	G2063	görög	Heb.11.29
Rehob	Rehob	H7340G	héber	Jos.19.28
Rehob	Rehob	H7340H	héber	Jos.19.30
Rehob	Rehob	H7340H	héber	Jos.21.31
Rehob	Rehob	H7340H	héber	Jdg.1.31
Rehob	Rehob	H7340H	héber	1Ch.6.75
Rehoboth	Rehoboth	H7344G	héber	Gen.26.22
Rehoboth	Rehoboth	H7344H	héber	Gen.36.37
Rehoboth	Rehoboth	H7344H	héber	1Ch.1.48
Rekem	Rekem	H7552H	héber	Jos.18.27
Remeth	Remeth	H7432	héber	Jos.19.21
Remeth	Ramoth	H7216G	héber	1Ch.6.73
Rephaim_Valley	Valley of/ Rephaim =ESV,NIV,KJV; valley of/ the giants =KJV	H7497G	héber	Jos.15.8
Rephaim_Valley	Valley of/ Rephaim =ESV,NIV,KJV; valley of/ the giants =KJV	H7497G	héber	Jos.18.16
Rephaim_Valley	Valley of/ Rephaim =ESV,NIV,KJV; valley of/ the giants =KJV	H7497G	héber	2Sa.5.18
Rephaim_Valley	Valley of/ Rephaim =ESV,NIV,KJV; valley of/ the giants =KJV	H7497G	héber	2Sa.5.22
Rephaim_Valley	Valley of/ Rephaim =ESV,NIV,KJV; valley of/ the giants =KJV	H7497G	héber	2Sa.23.13
Rephaim_Valley	Valley of/ Rephaim =ESV,NIV,KJV; valley of/ the giants =KJV	H7497G	héber	1Ch.11.15
Rephaim_Valley	Valley of/ Rephaim =ESV,NIV,KJV; valley of/ the giants =KJV	H7497G	héber	1Ch.14.9
Rephaim_Valley	Valley of/ Rephaim =ESV,NIV,KJV; valley of/ the giants =KJV	H7497G	héber	Isa.17.5
Rephidim	Rephidim	H7508	héber	Exo.17.1
Rephidim	Rephidim	H7508	héber	Exo.17.8
Rephidim	Rephidim	H7508	héber	Exo.19.2
Rephidim	Rephidim	H7508	héber	Num.33.14
Rephidim	Rephidim	H7508	héber	Num.33.15
Resen	Resen	H7449	héber	Gen.10.12
Rezeph	Rezeph	H7530	héber	2Ki.19.12
Rezeph	Rezeph	H7530	héber	Isa.37.12
Rhegium	Rhegium	G4484	görög	Act.28.13
Rhodes	Rhodes	G4499	görög	Act.21.1
Riblah	Riblah	H7247H	héber	2Ki.23.33
Riblah	Riblah	H7247H	héber	2Ki.25.6
Riblah	Riblah	H7247H	héber	2Ki.25.20
Riblah	Riblah	H7247H	héber	2Ki.25.21
Riblah	Riblah	H7247H	héber	Jer.39.5
Riblah	Riblah	H7247H	héber	Jer.39.6
Riblah	Riblah	H7247H	héber	Jer.52.9
Riblah	Riblah	H7247H	héber	Jer.52.10
Riblah	Riblah	H7247H	héber	Jer.52.26
Riblah	Riblah	H7247H	héber	Jer.52.27
Riblah	Riblah =ESV; Diblah =NIV; Diblath =KJV	H1689	héber	Ezk.6.14
Riblah	Riblah	H7247G	héber	Num.34.11
Rimmon	Rimmon	H7417C	héber	Jdg.20.45
Rimmon	Rimmon	H7417C	héber	Jdg.20.47
Rimmon	Rimmon	H7417C	héber	Jdg.20.47
Rimmon	Rimmon	H7417C	héber	Jdg.21.13
Rimmon	Rimmon	H7417I	héber	Jos.15.32
Rimmon	Rimmon	H7417I	héber	1Ch.4.32
Rimmon	Rimmon =ESV,NIV; Remmon =KJV	H7417I	héber	Jos.19.7
Rimmon-perez	Rimmon-perez =ESV; Rimmon-parez =KJV; Rimmon Perez =NIV	H7428	héber	Num.33.19
Rimmon-perez	Rimmon-perez =ESV; Rimmon-parez =KJV; Rimmon Perez =NIV	H7428	héber	Num.33.20
Rissah	Rissah	H7446	héber	Num.33.21
Rissah	Rissah	H7446	héber	Num.33.22
Rithmah	Rithmah	H7575	héber	Num.33.18
Rithmah	Rithmah	H7575	héber	Num.33.19
Rock_of_Escape	Rock of Escape =ESV; Sela Hammahlekoth =NIV,KJV	H5555	héber	1Sa.23.28
Rogelim	Rogelim	H7274	héber	2Sa.17.27
Rogelim	Rogelim	H7274	héber	2Sa.19.31
Rome	Roman	G4514	görög	Jhn.11.48
Rome	Roman	G4514	görög	Act.16.21
Rome	Roman	G4514	görög	Act.16.37
Rome	Roman	G4514	görög	Act.16.38
Rome	Roman	G4514	görög	Act.22.25
Rome	Roman	G4514	görög	Act.22.26
Rome	Roman	G4514	görög	Act.22.27
Rome	Roman	G4514	görög	Act.22.29
Rome	Roman	G4514	görög	Act.23.27
Rome	Roman	G4514	görög	Act.25.16
Rome	Roman	G4514	görög	Act.28.17
Rome	Rome	G4514	görög	Act.2.10
Rome	Roman =KJV,TR; [ ] =ESV,NIV,NA	G4514	görög	Rom.16.27
Rome	Rome	G4516	görög	Act.18.2
Rome	Rome	G4516	görög	Act.19.21
Rome	Rome	G4516	görög	Act.23.11
Rome	Rome	G4516	görög	Act.28.14
Rome	Rome	G4516	görög	Act.28.16
Rome	Rome	G4516	görög	Rom.1.7
Rome	Rome	G4516	görög	Rom.1.15
Rome	Rome	G4516	görög	2Ti.1.17
Rome	Rome =KJV,TR; [ ] =ESV,NIV,NA	G4516	görög	Gal.6.18
Rome	Rome =KJV,TR; [ ] =ESV,NIV,NA	G4516	görög	Eph.6.24
Rome	Rome =KJV,TR; [ ] =ESV,NIV,NA	G4516	görög	Php.4.23
Rome	Rome =KJV,TR; [ ] =ESV,NIV,NA	G4516	görög	Col.4.18
Rome	Rome =KJV,TR; [ ] =ESV,NIV,NA	G4516	görög	2Ti.4.22
Rome	Rome =KJV,TR; [ ] =ESV,NIV,NA	G4516	görög	Phm.1.25
Rome	(Roman) colony	G2862	görög	Act.16.12
Sahar	Sahar =ESV; Zahar =NIV; white =KJV	H6713	héber	Ezk.27.18
Salamis	Salamis	G4529	görög	Act.13.5
Salecah	Salecah =ESV; Salekah =NIV; Salchah =KJV	H5548	héber	Deu.3.10
Salecah	Salecah =ESV; Salekah =NIV; Salchah =KJV	H5548	héber	1Ch.5.11
Salecah	Salecah =ESV; Salekah =NIV; Salcah =KJV	H5548	héber	Jos.12.5
Salecah	Salecah =ESV; Salekah =NIV; Salcah =KJV	H5548	héber	Jos.13.11
Salim	Salim	G4530	görög	Jhn.3.23
Salmone	Salmone	G4534	görög	Act.27.7
Salt_Sea	Salt (Sea)	H4417G	héber	Gen.14.3
Salt_Sea	Salt (Sea)	H4417G	héber	Num.34.3
Salt_Sea	Salt (Sea)	H4417G	héber	Num.34.12
Salt_Sea	Salt (Sea)	H4417G	héber	Deu.3.17
Salt_Sea	Salt (Sea)	H4417G	héber	Jos.3.16
Salt_Sea	Salt (Sea)	H4417G	héber	Jos.12.3
Salt_Sea	Salt (Sea)	H4417G	héber	Jos.15.2
Salt_Sea	Salt (Sea)	H4417G	héber	Jos.15.5
Salt_Sea	Salt (Sea)	H4417G	héber	Jos.18.19
Salt_Sea	(Sea of the )Arabah =ESV; Dead Sea =NIV; sea of the plain =KJV	H6160K	héber	Deu.3.17
Salt_Sea	(Sea of the )Arabah =ESV; Dead Sea =NIV; sea of the plain =KJV	H6160K	héber	Deu.4.49
Salt_Sea	(Sea of the )Arabah =ESV; Dead Sea =NIV; sea of the plain =KJV	H6160K	héber	Jos.3.16
Salt_Sea	(Sea of the )Arabah =ESV; Dead Sea =NIV; sea of the plain =KJV	H6160K	héber	Jos.12.3
Salt_Sea	(Sea of the )Arabah =ESV; Dead Sea =NIV; sea of the plain =KJV	H6160K	héber	2Ki.14.25
Salt_Valley	Valley of/ Salt	H4417H	héber	2Sa.8.13
Salt_Valley	Valley of/ Salt	H4417H	héber	2Ki.14.7
Salt_Valley	Valley of/ Salt	H4417H	héber	1Ch.18.12
Salt_Valley	Valley of/ Salt	H4417H	héber	2Ch.25.11
Salt_Valley	Valley of/ Salt	H4417H	héber	Psa.60.1
Samaria	Samaria	H8111	héber	1Ki.13.32
Samaria	Samaria	H8111	héber	1Ki.16.24
Samaria	Samaria	H8111	héber	1Ki.16.24
Samaria	Samaria	H8111	héber	1Ki.16.28
Samaria	Samaria	H8111	héber	1Ki.16.29
Samaria	Samaria	H8111	héber	1Ki.16.32
Samaria	Samaria	H8111	héber	1Ki.18.2
Samaria	Samaria	H8111	héber	1Ki.20.1
Samaria	Samaria	H8111	héber	1Ki.20.10
Samaria	Samaria	H8111	héber	1Ki.20.17
Samaria	Samaria	H8111	héber	1Ki.20.34
Samaria	Samaria	H8111	héber	1Ki.20.43
Samaria	Samaria	H8111	héber	1Ki.21.1
Samaria	Samaria	H8111	héber	1Ki.21.18
Samaria	Samaria	H8111	héber	1Ki.22.10
Samaria	Samaria	H8111	héber	1Ki.22.37
Samaria	Samaria	H8111	héber	1Ki.22.37
Samaria	Samaria	H8111	héber	1Ki.22.38
Samaria	Samaria	H8111	héber	1Ki.22.51
Samaria	Samaria	H8111	héber	2Ki.1.2
Samaria	Samaria	H8111	héber	2Ki.1.3
Samaria	Samaria	H8111	héber	2Ki.2.25
Samaria	Samaria	H8111	héber	2Ki.3.1
Samaria	Samaria	H8111	héber	2Ki.3.6
Samaria	Samaria	H8111	héber	2Ki.5.3
Samaria	Samaria	H8111	héber	2Ki.6.19
Samaria	Samaria	H8111	héber	2Ki.6.20
Samaria	Samaria	H8111	héber	2Ki.6.20
Samaria	Samaria	H8111	héber	2Ki.6.24
Samaria	Samaria	H8111	héber	2Ki.6.25
Samaria	Samaria	H8111	héber	2Ki.7.1
Samaria	Samaria	H8111	héber	2Ki.7.18
Samaria	Samaria	H8111	héber	2Ki.10.1
Samaria	Samaria	H8111	héber	2Ki.10.1
Samaria	Samaria	H8111	héber	2Ki.10.12
Samaria	Samaria	H8111	héber	2Ki.10.17
Samaria	Samaria	H8111	héber	2Ki.10.17
Samaria	Samaria	H8111	héber	2Ki.10.35
Samaria	Samaria	H8111	héber	2Ki.10.36
Samaria	Samaria	H8111	héber	2Ki.13.1
Samaria	Samaria	H8111	héber	2Ki.13.6
Samaria	Samaria	H8111	héber	2Ki.13.9
Samaria	Samaria	H8111	héber	2Ki.13.10
Samaria	Samaria	H8111	héber	2Ki.13.13
Samaria	Samaria	H8111	héber	2Ki.14.14
Samaria	Samaria	H8111	héber	2Ki.14.16
Samaria	Samaria	H8111	héber	2Ki.14.23
Samaria	Samaria	H8111	héber	2Ki.15.8
Samaria	Samaria	H8111	héber	2Ki.15.13
Samaria	Samaria	H8111	héber	2Ki.15.14
Samaria	Samaria	H8111	héber	2Ki.15.14
Samaria	Samaria	H8111	héber	2Ki.15.17
Samaria	Samaria	H8111	héber	2Ki.15.23
Samaria	Samaria	H8111	héber	2Ki.15.25
Samaria	Samaria	H8111	héber	2Ki.15.27
Samaria	Samaria	H8111	héber	2Ki.17.1
Samaria	Samaria	H8111	héber	2Ki.17.5
Samaria	Samaria	H8111	héber	2Ki.17.6
Samaria	Samaria	H8111	héber	2Ki.17.24
Samaria	Samaria	H8111	héber	2Ki.17.24
Samaria	Samaria	H8111	héber	2Ki.17.26
Samaria	Samaria	H8111	héber	2Ki.17.28
Samaria	Samaria	H8111	héber	2Ki.18.9
Samaria	Samaria	H8111	héber	2Ki.18.10
Samaria	Samaria	H8111	héber	2Ki.18.34
Samaria	Samaria	H8111	héber	2Ki.21.13
Samaria	Samaria	H8111	héber	2Ki.23.18
Samaria	Samaria	H8111	héber	2Ki.23.19
Samaria	Samaria	H8111	héber	2Ch.18.2
Samaria	Samaria	H8111	héber	2Ch.18.9
Samaria	Samaria	H8111	héber	2Ch.22.9
Samaria	Samaria	H8111	héber	2Ch.25.13
Samaria	Samaria	H8111	héber	2Ch.25.24
Samaria	Samaria	H8111	héber	2Ch.28.8
Samaria	Samaria	H8111	héber	2Ch.28.9
Samaria	Samaria	H8111	héber	2Ch.28.15
Samaria	Samaria	H8111	héber	Neh.4.2
Samaria	Samaria	H8111	héber	Isa.7.9
Samaria	Samaria	H8111	héber	Isa.7.9
Samaria	Samaria	H8111	héber	Isa.8.4
Samaria	Samaria	H8111	héber	Isa.9.9
Samaria	Samaria	H8111	héber	Isa.10.9
Samaria	Samaria	H8111	héber	Isa.10.10
Samaria	Samaria	H8111	héber	Isa.10.11
Samaria	Samaria	H8111	héber	Isa.36.19
Samaria	Samaria	H8111	héber	Jer.23.13
Samaria	Samaria	H8111	héber	Jer.31.5
Samaria	Samaria	H8111	héber	Jer.41.5
Samaria	Samaria	H8111	héber	Ezk.16.46
Samaria	Samaria	H8111	héber	Ezk.16.51
Samaria	Samaria	H8111	héber	Ezk.16.53
Samaria	Samaria	H8111	héber	Ezk.16.55
Samaria	Samaria	H8111	héber	Ezk.23.4
Samaria	Samaria	H8111	héber	Ezk.23.33
Samaria	Samaria	H8111	héber	Hos.7.1
Samaria	Samaria	H8111	héber	Hos.8.5
Samaria	Samaria	H8111	héber	Hos.8.6
Samaria	Samaria	H8111	héber	Hos.10.5
Samaria	Samaria	H8111	héber	Hos.10.7
Samaria	Samaria	H8111	héber	Hos.13.16
Samaria	Samaria	H8111	héber	Amo.3.9
Samaria	Samaria	H8111	héber	Amo.3.12
Samaria	Samaria	H8111	héber	Amo.4.1
Samaria	Samaria	H8111	héber	Amo.6.1
Samaria	Samaria	H8111	héber	Amo.8.14
Samaria	Samaria	H8111	héber	Oba.1.19
Samaria	Samaria	H8111	héber	Mic.1.1
Samaria	Samaria	H8111	héber	Mic.1.5
Samaria	Samaria	H8111	héber	Mic.1.6
Samaria	Samaria	H8115	héber	Ezr.4.10
Samaria	Samaria	H8115	héber	Ezr.4.17
Samaria	Samaritan	H8118	héber	2Ki.17.29
Samaria	Samaria	G4540	görög	Luk.17.11
Samaria	Samaria	G4540	görög	Jhn.4.4
Samaria	Samaria	G4540	görög	Jhn.4.5
Samaria	Samaria	G4540	görög	Jhn.4.7
Samaria	Samaria	G4540	görög	Act.1.8
Samaria	Samaria	G4540	görög	Act.8.1
Samaria	Samaria	G4540	görög	Act.8.5
Samaria	Samaria	G4540	görög	Act.8.9
Samaria	Samaria	G4540	görög	Act.8.14
Samaria	Samaria	G4540	görög	Act.9.31
Samaria	Samaria	G4540	görög	Act.15.3
Samaria	Samaritan	G4541	görög	Mat.10.5
Samaria	Samaritan	G4541	görög	Luk.9.52
Samaria	Samaritan	G4541	görög	Luk.10.33
Samaria	Samaritan	G4541	görög	Luk.17.16
Samaria	Samaritan	G4541	görög	Jhn.4.9
Samaria	Samaritan	G4541	görög	Jhn.4.39
Samaria	Samaritan	G4541	görög	Jhn.4.40
Samaria	Samaritan	G4541	görög	Jhn.8.48
Samaria	Samaritan	G4541	görög	Act.8.25
Samaria	Samaria =ESV,KJV; Samaritan =NIV	G4542	görög	Jhn.4.9
Samaria	Samaritan	G4542	görög	Jhn.4.9
Samos	Samos	G4544	görög	Act.20.15
Samothrace	Samothrace =ESV,NIV; Samonthracia =KJV	G4543	görög	Act.16.11
Sansannah	Sansannah	H5578	héber	Jos.15.31
Sarid	Sarid	H8301	héber	Jos.19.10
Sarid	Sarid	H8301	héber	Jos.19.12
Seba	Seba	H5434H	héber	Psa.72.10
Seba	Seba	H5434H	héber	Isa.43.3
Sebam	Sebam =ESV,NIV; Shebam =KJV	H7643G	héber	Num.32.3
Secacah	Secacah =ESV,KJV; Sekakah =NIV	H5527	héber	Jos.15.61
Second_Quarter	Second Quarter =ESV; New Quarter =NIV; second =KJV	H4932G	héber	2Ki.22.14
Second_Quarter	Second Quarter =ESV; New Quarter =NIV; second =KJV	H4932G	héber	2Ch.34.22
Second_Quarter	Second Quarter =ESV; New Quarter =NIV; second =KJV	H4932G	héber	Zep.1.10
Secu	Secu =ESV; Seku =NIV; Sechu =KJV	H7906	héber	1Sa.19.22
Seir	Seir	H8165A	héber	Gen.14.6
Seir	Seir	H8165A	héber	Gen.32.3
Seir	Seir	H8165A	héber	Gen.33.14
Seir	Seir	H8165A	héber	Gen.33.16
Seir	Seir	H8165A	héber	Gen.36.8
Seir	Seir	H8165A	héber	Gen.36.9
Seir	Seir	H8165A	héber	Gen.36.30
Seir	Seir	H8165A	héber	Num.24.18
Seir	Seir	H8165A	héber	Deu.1.44
Seir	Seir	H8165A	héber	Deu.2.4
Seir	Seir	H8165A	héber	Deu.2.8
Seir	Seir	H8165A	héber	Deu.2.12
Seir	Seir	H8165A	héber	Deu.2.22
Seir	Seir	H8165A	héber	Deu.2.29
Seir	Seir	H8165A	héber	Deu.33.2
Seir	Seir	H8165A	héber	Jos.11.17
Seir	Seir	H8165A	héber	Jos.12.7
Seir	Seir	H8165A	héber	Jos.24.4
Seir	Seir	H8165A	héber	Jdg.5.4
Seir	Seir	H8165A	héber	2Ch.20.23
Seir	Seir	H8165A	héber	2Ch.25.11
Seir	Seir	H8165A	héber	2Ch.25.14
Seir	Seir	H8165A	héber	Isa.21.11
Seir	Seir	H8165A	héber	Ezk.25.8
Seir_Mount	(Mount )Seir	H8165G	héber	Deu.1.2
Seir_Mount	(Mount )Seir	H8165G	héber	Deu.2.1
Seir_Mount	(Mount )Seir	H8165G	héber	Deu.2.5
Seir_Mount	(Mount )Seir	H8165G	héber	1Ch.4.42
Seir_Mount	(Mount )Seir	H8165G	héber	2Ch.20.10
Seir_Mount	(Mount )Seir	H8165G	héber	2Ch.20.22
Seir_Mount	(Mount )Seir	H8165G	héber	2Ch.20.23
Seir_Mount	(Mount )Seir	H8165G	héber	Ezk.35.2
Seir_Mount	(Mount )Seir	H8165G	héber	Ezk.35.3
Seir_Mount	(Mount )Seir	H8165G	héber	Ezk.35.7
Seir_Mount	(Mount )Seir	H8165G	héber	Ezk.35.15
Seir_Mount	(Mount )Seir	H8165H	héber	Jos.15.10
Seirah	Seirah =ESV,NIV; Seirath =KJV	H8167	héber	Jdg.3.26
Sela	Sela =ESV,NIV,KJV; rock =KJV	H5554	héber	Isa.16.1
Sela	Sela =ESV,NIV,KJV; rock =KJV	H5554	héber	Isa.42.11
Sela	Sela =ESV,NIV; Selah =KJV	H5554	héber	2Ki.14.7
Sela	Sela =ESV,NIV; rock =KJV	H5554	héber	Jdg.1.36
Sela	rock =ESV,KJV; cliff =NIV	H5553G	héber	2Ch.25.12
