Igehely	Strong-szám	Görög szóalak	Morfológiai kód	Forrás
Jób 1:15	G3588	τους	T-APM	LXX_WH
Jób 1:15	G3816	παιδας	N-APM	LXX_WH
Jób 1:15	G0615	απεκτειναν	V-AAI-3P	LXX_WH
Jób 1:15	G1722	εν	PREP	LXX_WH
Jób 1:15	G3162	μαχαιραις	N-DPF	LXX_WH
Jób 1:15	G4982	σωθεις	V-APPNS	LXX_WH
Jób 1:15	G1161	δε	PRT	LXX_WH
Jób 1:15	G1473	εγω	P-NS	LXX_WH
Jób 1:15	G3441	μονος	A-NSM	LXX_WH
Jób 1:15	G2064	ηλθον	V-AAI-1S	LXX_WH
Jób 1:15	G3588	του	T-GSN	LXX_WH
Jób 1:15		απαγγειλαι	V-AAN	ELTERO_SZOVEGALAP
Jób 1:15	G4771	σοι	P-DS	LXX_WH
Jób 1:16	G2089	ετι	ADV	LXX_WH
Jób 1:16	G3778	τουτου	D-GSM	LXX_WH
Jób 1:16	G2980	λαλουντος	V-PAPGS	LXX_WH
Jób 1:16	G2064	ηλθεν	V-AAI-3S	LXX_WH
Jób 1:16	G2087	ετερος	A-NSM	LXX_WH
Jób 1:16	G0032	αγγελος	N-NSM	LXX_WH
Jób 1:16	G2532	και	CONJ	LXX_WH
Jób 1:16	G2036	ειπεν	V-AAI-3S	ABP-potolt
Jób 1:16	G4314	προς	PREP	LXX_WH
Jób 1:16	G2492	ιωβ	N-PRI	LXX_WH
Jób 1:16	G4442	πυρ	N-NSN	LXX_WH
Jób 1:16	G4098	επεσεν	V-AAI-3S	LXX_WH
Jób 1:16	G1537	εκ	PREP	LXX_WH
Jób 1:16	G3588	του	T-GSM	LXX_WH
Jób 1:16	G3772	ουρανου	N-GSM	LXX_WH
Jób 1:16	G2532	και	CONJ	LXX_WH
Jób 1:16	G2618	κατεκαυσεν	V-AAI-3S	LXX_WH
Jób 1:16	G3588	τα	T-APN	LXX_WH
Jób 1:16	G4263	προβατα	N-APN	LXX_WH
Jób 1:16	G2532	και	CONJ	LXX_WH
Jób 1:16	G3588	τους	T-APM	LXX_WH
Jób 1:16	G4166	ποιμενας	N-APM	LXX_WH
Jób 1:16	G2719	κατεφαγεν	V-AAI-3S	LXX_WH
Jób 1:16	G3664	ομοιως	ADV	LXX_WH
Jób 1:16	G2532	και	CONJ	LXX_WH
Jób 1:16	G4982	σωθεις	V-APPNS	LXX_WH
Jób 1:16	G1473	εγω	P-NS	LXX_WH
Jób 1:16	G3441	μονος	A-NSM	LXX_WH
Jób 1:16	G2064	ηλθον	V-AAI-1S	LXX_WH
Jób 1:16	G3588	του	T-GSN	LXX_WH
Jób 1:16		απαγγειλαι	V-AAN	ELTERO_SZOVEGALAP
Jób 1:16	G4771	σοι	P-DS	LXX_WH
Jób 1:17	G2089	ετι	ADV	LXX_WH
Jób 1:17	G3778	τουτου	D-GSM	LXX_WH
Jób 1:17	G2980	λαλουντος	V-PAPGS	LXX_WH
Jób 1:17	G2064	ηλθεν	V-AAI-3S	LXX_WH
Jób 1:17	G2087	ετερος	A-NSM	LXX_WH
Jób 1:17	G0032	αγγελος	N-NSM	LXX_WH
Jób 1:17	G2532	και	CONJ	LXX_WH
Jób 1:17	G2036	ειπεν	V-AAI-3S	ABP-potolt
Jób 1:17	G4314	προς	PREP	LXX_WH
Jób 1:17	G2492	ιωβ	N-PRI	LXX_WH
Jób 1:17	G3588	οι	T-NPM	LXX_WH
Jób 1:17	G2460	ιππεις	N-NPM	LXX_WH
Jób 1:17	G4160	εποιησαν	V-AAI-3P	LXX_WH
Jób 1:17	G1473	ημιν	P-DP	LXX_WH
Jób 1:17	G2776	κεφαλας	N-APF	LXX_WH
Jób 1:17	G5140	τρεις	A-APF	LXX_WH
Jób 1:17	G2532	και	CONJ	LXX_WH
Jób 1:17	G2944	εκυκλωσαν	V-AAI-3P	LXX_WH
Jób 1:17	G3588	τας	T-APF	LXX_WH
Jób 1:17	G2574	καμηλους	N-APF	LXX_WH
Jób 1:17	G2532	και	CONJ	LXX_WH
Jób 1:17	G0162	ηχμαλωτευσαν	V-AAI-3P	LXX_WH
Jób 1:17	G0846	αυτας	D-APF	LXX_WH
Jób 1:17	G2532	και	CONJ	LXX_WH
Jób 1:17	G3588	τους	T-APM	LXX_WH
Jób 1:17	G3816	παιδας	N-APM	LXX_WH
Jób 1:17	G0615	απεκτειναν	V-AAI-3P	LXX_WH
Jób 1:17	G1722	εν	PREP	LXX_WH
Jób 1:17	G3162	μαχαιραις	N-DPF	LXX_WH
Jób 1:17	G4982	εσωθην	V-API-1S	LXX_WH
Jób 1:17	G1161	δε	PRT	LXX_WH
Jób 1:17	G1473	εγω	P-NS	LXX_WH
Jób 1:17	G3441	μονος	A-NSM	LXX_WH
Jób 1:17	G2532	και	CONJ	LXX_WH
Jób 1:17	G2064	ηλθον	V-AAI-1S	LXX_WH
Jób 1:17	G3588	του	T-GSN	LXX_WH
Jób 1:17		απαγγειλαι	V-AAN	ELTERO_SZOVEGALAP
Jób 1:17	G4771	σοι	P-DS	LXX_WH
Jób 1:18	G2089	ετι	ADV	LXX_WH
Jób 1:18	G3778	τουτου	D-GSM	LXX_WH
Jób 1:18	G2980	λαλουντος	V-PAPGS	LXX_WH
Jób 1:18	G0243	αλλος	D-NSM	LXX_WH
Jób 1:18	G0032	αγγελος	N-NSM	LXX_WH
Jób 1:18	G2064	ερχεται	V-PMI-3S	LXX_WH
Jób 1:18	G3004	λεγων	V-PAPNS	LXX_WH
Jób 1:18	G3588	τω	T-DSM	LXX_WH
