# S0.6 atiras-lista tisztitasa. Forras: naplok/RENDER_R0_atirasok.tsv (936 tetel).
# Az "alak" kategoria (896 tetel) szetvalasztva a "blokk" mezo alapjan:
#   blokk=lxx -> lxx_idezet (347); blokk=elofordulasok -> igeszoveg (386);
#   blokk=szocikkek/kolofon/kizart/jelmagyarazat -> egyeb (163).
# "lemma" tipusu sorok (40 tetel) valtozatlanul athozva, kategoria=nem_alkalmazhato.
# Hamis-gyanus szures: a jelmagyarazat-blokk 1-2 karakteres "szo" mezoi (pl. gorog
# betujelek pi/pszi/delta a jelmagyarazatban) NEM valodi szoalakok, cimke-jellegűek;
# a kizart blokk mar eleve a forras sajat kizarasi jelolese.
fajl	blokk	nyelv	tipus	strong	szo	atirat	kategoria	hamis_besorolas
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abussou	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abussou	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	Abaddón	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		π	Apollüón	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abüsszosz	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			t.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			Te.hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.ho.Mot	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.Hom	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			te.hOm	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			tehóm	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	heber	alak			tehóm	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	kizart	gorog	alak		β	abüsszosz	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/TEREMT-001_TUDOMANYOS.md	kizart	heber	alak			tehóm	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/TEREMT-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G0012	ἄβυσσος	abussos	lemma	nem_alkalmazhato
lexikon/TEREMT-001_TUDOMANYOS.md	szocikkek	heber	lemma	H8415	תְּהוֹם	te.hom	lemma	nem_alkalmazhato
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	gorog	alak		β	ἄβυσσος, abussos G0012	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			t.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			Te.hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.ho.Mot	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.hOm	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	lxx	heber	alak			te.Hom	lxx_idezet	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	kolofon	gorog	alak		β	abüsszosz	egyeb	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	kolofon	gorog	alak		β	abüsszosz	egyeb	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	kolofon	heber	alak			tehóm	egyeb	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	kolofon	heber	alak			tehóm	egyeb	valodinak_tekintve
