# GENERÁLT: eszkozok/lxx_osszevetes.py — kézzel nem szerkesztendő.
id	igehely	strong	regi_talalat	uj_talalat	uj_szoalak	uj_lemma	megjegyzes
HAMART-001	1Móz 8:21	G3503	igen	igen	νεότητος	νεότης	egyezik
HAMART-001	1Móz 8:21	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	1Móz 8:21	G3744	igen	igen	ὀσμὴν	ὀσμή	egyezik
HAMART-001	1Móz 8:21	G3754	igen	igen	ὅτι	ὅτι	egyezik
HAMART-001	1Móz 8:21	G3756	nem	igen	οὐ	οὐ	csak uj
HAMART-001	1Móz 8:21	G3767	igen	igen	οὖν	οὖν	egyezik
HAMART-001	1Móz 8:21	G3956	igen	igen	πᾶσαν	πᾶς	egyezik
HAMART-001	1Móz 8:21	G3960	igen	igen	πατάξαι	πατάσσω	egyezik
HAMART-001	1Móz 8:21	G4160	igen	igen	ἐποίησα	ποιέω	egyezik
HAMART-001	1Móz 8:21	G4190	igen	igen	πονηρὰ	πονηρός	egyezik
HAMART-001	1Móz 8:21	G4369	igen	igen	προσθήσω	προστίθημι	egyezik
HAMART-001	1Móz 8:21	G4561	igen	igen	σάρκα	σάρξ	egyezik
HAMART-001	1Móz 9:11	G0575	igen	igen	ἀπὸ	ἀπό	egyezik
HAMART-001	1Móz 9:11	G0599	igen	igen	ἀποθανεῖται	ἀποθνήσκω	egyezik
HAMART-001	1Móz 9:11	G1065	igen	nem			csak regi
HAMART-001	1Móz 9:11	G1093	nem	igen	γῆν	γῆ	csak uj
HAMART-001	1Móz 9:11	G1242	igen	igen	διαθήκην	διαθήκη	egyezik
HAMART-001	1Móz 9:11	G1473	igen	igen	μου	ἐγώ	egyezik
HAMART-001	1Móz 9:11	G1510	igen	igen	ἔσται	εἰμί	egyezik
HAMART-001	1Móz 9:11	G2089	igen	igen	ἔτι	ἔτι	egyezik
HAMART-001	1Móz 9:11	G2476	igen	igen	στήσω	ἵστημι	egyezik
HAMART-001	1Móz 9:11	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	1Móz 9:11	G2627	igen	igen	κατακλυσμοῦ	κατακλυσμός	egyezik
HAMART-001	1Móz 9:11	G2704	igen	igen	καταφθεῖραι	καταφθείρω	egyezik
HAMART-001	1Móz 9:11	G3364	igen	nem			csak regi
HAMART-001	1Móz 9:11	G3588	igen	igen	τὴν	ὁ	egyezik
HAMART-001	1Móz 9:11	G3756	nem	igen	οὐκ	οὐ	csak uj
HAMART-001	1Móz 9:11	G3956	igen	igen	πᾶσα	πᾶς	egyezik
HAMART-001	1Móz 9:11	G4314	igen	igen	πρὸς	πρός	egyezik
HAMART-001	1Móz 9:11	G4561	igen	igen	σὰρξ	σάρξ	egyezik
HAMART-001	1Móz 9:11	G4771	igen	igen	ὑμᾶς	σύ	egyezik
HAMART-001	1Móz 9:11	G5204	igen	igen	ὕδατος	ὕδωρ	egyezik
HAMART-001	1Móz 9:15	G0303	igen	nem			csak regi
HAMART-001	1Móz 9:15	G1242	igen	igen	διαθήκης	διαθήκη	egyezik
HAMART-001	1Móz 9:15	G1473	igen	igen	μου	ἐγώ	egyezik
HAMART-001	1Móz 9:15	G1510	igen	igen	ἐστιν	εἰμί	egyezik
HAMART-001	1Móz 9:15	G1519	igen	igen	εἰς	εἰς	egyezik
HAMART-001	1Móz 9:15	G1722	igen	igen	ἐν	ἐν	egyezik
HAMART-001	1Móz 9:15	G1813	igen	igen	ἐξαλεῖψαι	ἐξαλείφω	egyezik
HAMART-001	1Móz 9:15	G2089	igen	igen	ἔτι	ἔτι	egyezik
HAMART-001	1Móz 9:15	G2198	igen	igen	ζώσης	ζάω	egyezik
HAMART-001	1Móz 9:15	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	1Móz 9:15	G2627	igen	igen	κατακλυσμὸν	κατακλυσμός	egyezik
HAMART-001	1Móz 9:15	G3319	igen	igen	μέσον	μέσος	egyezik
HAMART-001	1Móz 9:15	G3364	igen	nem			csak regi
HAMART-001	1Móz 9:15	G3403	igen	igen	μνησθήσομαι	μιμνήσκω	egyezik
HAMART-001	1Móz 9:15	G3588	igen	igen	τῆς	ὁ	egyezik
HAMART-001	1Móz 9:15	G3739	igen	igen	ἥ	ὅς	egyezik
HAMART-001	1Móz 9:15	G3756	nem	igen	οὐκ	οὐ	csak uj
HAMART-001	1Móz 9:15	G3956	igen	igen	πάσης	πᾶς	egyezik
HAMART-001	1Móz 9:15	G4561	igen	igen	σαρκί	σάρξ	egyezik
HAMART-001	1Móz 9:15	G4771	igen	igen	ὑμῶν	σύ	egyezik
HAMART-001	1Móz 9:15	G5204	igen	igen	ὕδωρ	ὕδωρ	egyezik
HAMART-001	1Móz 9:15	G5590	igen	igen	ψυχῆς	ψυχή	egyezik
HAMART-001	1Móz 9:15	G5620	igen	igen	ὥστε	ὥστε	egyezik
HAMART-001	1Móz 9:25	G0080	igen	igen	ἀδελφοῖς	ἀδελφός	egyezik
HAMART-001	1Móz 9:25	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HAMART-001	1Móz 9:25	G1510	igen	igen	ἔσται	εἰμί	egyezik
HAMART-001	1Móz 9:25	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	1Móz 9:25	G2036	igen	nem			csak regi
HAMART-001	1Móz 9:25	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	1Móz 9:25	G3004	nem	igen	εἶπεν	λέγω	csak uj
HAMART-001	1Móz 9:25	G3588	igen	igen	τοῖς	ὁ	egyezik
HAMART-001	1Móz 9:25	G3610	igen	igen	οἰκέτης	οἰκέτης	egyezik
HAMART-001	1Móz 9:25	G3816	igen	igen	παῖς	παῖς	egyezik
HAMART-001	1Móz 9:25	G5477	igen	igen	Χανααν	Χανααν	egyezik
HAMART-001	1Móz 12:3	G1065	igen	nem			csak regi
HAMART-001	1Móz 12:3	G1093	nem	igen	γῆς	γῆ	csak uj
HAMART-001	1Móz 12:3	G1722	igen	igen	ἐν	ἐν	egyezik
HAMART-001	1Móz 12:3	G1757	igen	nem			csak regi
HAMART-001	1Móz 12:3	G2127	igen	igen	εὐλογήσω	εὐλογέω	egyezik
HAMART-001	1Móz 12:3	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	1Móz 12:3	G2672	nem	igen	καταρωμένους	καταράομαι	csak uj
HAMART-001	1Móz 12:3	G3588	igen	igen	τοὺς	ὁ	egyezik
HAMART-001	1Móz 12:3	G3956	igen	igen	πᾶσαι	πᾶς	egyezik
HAMART-001	1Móz 12:3	G4771	igen	igen	σε	σύ	egyezik
HAMART-001	1Móz 12:3	G5443	igen	igen	φυλαὶ	φυλή	egyezik
HAMART-001	5Móz 27:15	G0444	igen	igen	ἄνθρωπος	ἄνθρωπος	egyezik
HAMART-001	5Móz 27:15	G0611	igen	igen	ἀποκριθεὶς	ἀποκρίνομαι	egyezik
HAMART-001	5Móz 27:15	G0614	igen	igen	ἀποκρύφῳ	ἀπόκρυφος	egyezik
HAMART-001	5Móz 27:15	G0846	igen	igen	αὐτὸ	αὐτός	egyezik
HAMART-001	5Móz 27:15	G0946	igen	igen	βδέλυγμα	βδέλυγμα	egyezik
HAMART-001	5Móz 27:15	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:15	G1099	igen	nem			csak regi
HAMART-001	5Móz 27:15	G1722	igen	igen	ἐν	ἐν	egyezik
HAMART-001	5Móz 27:15	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:15	G2041	igen	igen	ἔργον	ἔργον	egyezik
HAMART-001	5Móz 27:15	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:15	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:15	G2962	igen	igen	κυρίῳ	κύριος	egyezik
HAMART-001	5Móz 27:15	G2992	igen	igen	λαὸς	λαός	egyezik
HAMART-001	5Móz 27:15	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:15	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:15	G3748	igen	igen	ὅστις	ὅστις	egyezik
HAMART-001	5Móz 27:15	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:15	G4160	igen	igen	ποιήσει	ποιέω	egyezik
HAMART-001	5Móz 27:15	G5079	igen	igen	τεχνίτου	τεχνίτης	egyezik
HAMART-001	5Móz 27:15	G5087	igen	igen	θήσει	τίθημι	egyezik
HAMART-001	5Móz 27:15	G5495	igen	igen	χειρῶν	χείρ	egyezik
HAMART-001	5Móz 27:15	G5560	igen	nem			csak regi
HAMART-001	5Móz 27:16	G0818	igen	igen	ἀτιμάζων	ἀτιμάζω	egyezik
HAMART-001	5Móz 27:16	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HAMART-001	5Móz 27:16	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:16	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:16	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:16	G2228	igen	igen	ἢ	ἤ	egyezik
HAMART-001	5Móz 27:16	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:16	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:16	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:16	G3384	igen	igen	μητέρα	μήτηρ	egyezik
HAMART-001	5Móz 27:16	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:16	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:16	G3962	igen	igen	πατέρα	πατήρ	egyezik
HAMART-001	5Móz 27:17	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:17	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:17	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:17	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:17	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:17	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:17	G3346	igen	igen	μετατιθεὶς	μετατίθημι	egyezik
HAMART-001	5Móz 27:17	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:17	G3725	igen	igen	ὅρια	ὅριον	egyezik
HAMART-001	5Móz 27:17	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:17	G4139	igen	igen	πλησίον	πλησίον	egyezik
HAMART-001	5Móz 27:18	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:18	G1722	igen	igen	ἐν	ἐν	egyezik
HAMART-001	5Móz 27:18	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:18	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:18	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:18	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:18	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:18	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:18	G3598	igen	igen	ὁδῷ	ὁδός	egyezik
HAMART-001	5Móz 27:18	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:18	G4105	igen	igen	πλανῶν	πλανάω	egyezik
HAMART-001	5Móz 27:18	G5185	igen	igen	τυφλὸν	τυφλός	egyezik
HAMART-001	5Móz 27:19	G0302	igen	igen	ἂν	ἄν	egyezik
HAMART-001	5Móz 27:19	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:19	G1578	igen	igen	ἐκκλίνῃ	ἐκκλίνω	egyezik
HAMART-001	5Móz 27:19	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:19	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:19	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:19	G2920	igen	igen	κρίσιν	κρίσις	egyezik
HAMART-001	5Móz 27:19	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:19	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:19	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:19	G3737	igen	igen	ὀρφανοῦ	ὀρφανός	egyezik
HAMART-001	5Móz 27:19	G3739	igen	igen	ὃς	ὅς	egyezik
HAMART-001	5Móz 27:19	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:19	G4339	igen	igen	προσηλύτου	προσήλυτος	egyezik
HAMART-001	5Móz 27:19	G5503	igen	igen	χήρας	χήρα	egyezik
HAMART-001	5Móz 27:20	G0601	igen	igen	ἀπεκάλυψεν	ἀποκαλύπτω	egyezik
HAMART-001	5Móz 27:20	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HAMART-001	5Móz 27:20	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:20	G1135	igen	igen	γυναικὸς	γυνή	egyezik
HAMART-001	5Móz 27:20	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:20	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:20	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:20	G2837	igen	igen	κοιμώμενος	κοιμάω	egyezik
HAMART-001	5Móz 27:20	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:20	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:20	G3326	igen	igen	μετὰ	μετά	egyezik
HAMART-001	5Móz 27:20	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:20	G3754	igen	igen	ὅτι	ὅτι	egyezik
HAMART-001	5Móz 27:20	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:20	G3962	igen	igen	πατρὸς	πατήρ	egyezik
HAMART-001	5Móz 27:20	G4779	igen	nem			csak regi
HAMART-001	5Móz 27:21	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:21	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:21	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:21	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:21	G2837	igen	igen	κοιμώμενος	κοιμάω	egyezik
HAMART-001	5Móz 27:21	G2934	igen	igen	κτήνους	κτῆνος	egyezik
HAMART-001	5Móz 27:21	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:21	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:21	G3326	igen	igen	μετὰ	μετά	egyezik
HAMART-001	5Móz 27:21	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:21	G3956	igen	igen	παντὸς	πᾶς	egyezik
HAMART-001	5Móz 27:22	G0079	igen	igen	ἀδελφῆς	ἀδελφή	egyezik
HAMART-001	5Móz 27:22	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HAMART-001	5Móz 27:22	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:22	G1537	igen	igen	ἐκ	ἐκ	egyezik
HAMART-001	5Móz 27:22	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:22	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:22	G2228	igen	igen	ἢ	ἤ	egyezik
HAMART-001	5Móz 27:22	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:22	G2837	igen	igen	κοιμώμενος	κοιμάω	egyezik
HAMART-001	5Móz 27:22	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:22	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:22	G3326	igen	igen	μετὰ	μετά	egyezik
HAMART-001	5Móz 27:22	G3384	igen	igen	μητρὸς	μήτηρ	egyezik
HAMART-001	5Móz 27:22	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:22	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:22	G3962	igen	igen	πατρὸς	πατήρ	egyezik
HAMART-001	5Móz 27:23	G0079	igen	igen	ἀδελφῆς	ἀδελφή	egyezik
HAMART-001	5Móz 27:23	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HAMART-001	5Móz 27:23	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:23	G1135	igen	igen	γυναικὸς	γυνή	egyezik
HAMART-001	5Móz 27:23	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:23	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:23	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:23	G2837	igen	igen	κοιμώμενος	κοιμάω	egyezik
HAMART-001	5Móz 27:23	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:23	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:23	G3326	igen	igen	μετὰ	μετά	egyezik
HAMART-001	5Móz 27:23	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:23	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:23	G3994	igen	igen	πενθερᾶς	πενθερά	egyezik
HAMART-001	5Móz 27:24	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HAMART-001	5Móz 27:24	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:24	G1388	igen	igen	δόλῳ	δόλος	egyezik
HAMART-001	5Móz 27:24	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:24	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:24	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:24	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:24	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:24	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:24	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:24	G4139	igen	igen	πλησίον	πλησίον	egyezik
HAMART-001	5Móz 27:24	G5180	igen	igen	τύπτων	τύπτω	egyezik
HAMART-001	5Móz 27:25	G0121	igen	igen	ἀθῴου	ἀθῶος	egyezik
HAMART-001	5Móz 27:25	G0129	igen	igen	αἵματος	αἷμα	egyezik
HAMART-001	5Móz 27:25	G0302	igen	igen	ἂν	ἄν	egyezik
HAMART-001	5Móz 27:25	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:25	G1435	igen	igen	δῶρα	δῶρον	egyezik
HAMART-001	5Móz 27:25	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:25	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:25	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:25	G2983	igen	igen	λάβῃ	λαμβάνω	egyezik
HAMART-001	5Móz 27:25	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:25	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:25	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	5Móz 27:25	G3739	igen	igen	ὃς	ὅς	egyezik
HAMART-001	5Móz 27:25	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:25	G3960	igen	igen	πατάξαι	πατάσσω	egyezik
HAMART-001	5Móz 27:25	G5590	igen	igen	ψυχὴν	ψυχή	egyezik
HAMART-001	5Móz 27:26	G0444	igen	igen	ἄνθρωπος	ἄνθρωπος	egyezik
HAMART-001	5Móz 27:26	G0846	igen	igen	αὐτούς	αὐτός	egyezik
HAMART-001	5Móz 27:26	G1096	igen	igen	γένοιτο	γίνομαι	egyezik
HAMART-001	5Móz 27:26	G1696	igen	igen	ἐμμενεῖ	ἐμμένω	egyezik
HAMART-001	5Móz 27:26	G1722	igen	igen	ἐν	ἐν	egyezik
HAMART-001	5Móz 27:26	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 27:26	G2046	igen	nem			csak regi
HAMART-001	5Móz 27:26	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 27:26	G2992	igen	igen	λαός	λαός	egyezik
HAMART-001	5Móz 27:26	G3004	nem	igen	ἐροῦσιν	λέγω	csak uj
HAMART-001	5Móz 27:26	G3056	igen	igen	λόγοις	λόγος	egyezik
HAMART-001	5Móz 27:26	G3364	igen	nem			csak regi
HAMART-001	5Móz 27:26	G3551	igen	nem			csak regi
HAMART-001	5Móz 27:26	G3588	igen	igen	τοῖς	ὁ	egyezik
HAMART-001	5Móz 27:26	G3739	igen	igen	ὃς	ὅς	egyezik
HAMART-001	5Móz 27:26	G3756	nem	igen	οὐκ	οὐ	csak uj
HAMART-001	5Móz 27:26	G3778	igen	igen	τούτου	οὗτος	egyezik
HAMART-001	5Móz 27:26	G3956	igen	igen	πᾶς	πᾶς	egyezik
HAMART-001	5Móz 27:26	G4160	igen	igen	ποιῆσαι	ποιέω	egyezik
HAMART-001	5Móz 28:16	G0068	igen	igen	ἀγρῷ	ἀγρός	egyezik
HAMART-001	5Móz 28:16	G1722	igen	igen	ἐν	ἐν	egyezik
HAMART-001	5Móz 28:16	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 28:16	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 28:16	G4172	igen	igen	πόλει	πόλις	egyezik
HAMART-001	5Móz 28:16	G4771	igen	igen	σὺ	σύ	egyezik
HAMART-001	5Móz 28:17	G0596	igen	igen	ἀποθῆκαί	ἀποθήκη	egyezik
HAMART-001	5Móz 28:17	G1944	igen	igen	ἐπικατάρατοι	ἐπικατάρατος	egyezik
HAMART-001	5Móz 28:17	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 28:17	G3588	igen	igen	αἱ	ὁ	egyezik
HAMART-001	5Móz 28:17	G4771	igen	igen	σου	σύ	egyezik
HAMART-001	5Móz 28:18	G1016	igen	igen	βοῶν	βοῦς	egyezik
HAMART-001	5Móz 28:18	G1065	igen	nem			csak regi
HAMART-001	5Móz 28:18	G1093	nem	igen	γῆς	γῆ	csak uj
HAMART-001	5Móz 28:18	G1549	nem	igen	ἔκγονα	ἔκγονος	csak uj
HAMART-001	5Móz 28:18	G1944	igen	igen	ἐπικατάρατα	ἐπικατάρατος	egyezik
HAMART-001	5Móz 28:18	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 28:18	G2836	igen	igen	κοιλίας	κοιλία	egyezik
HAMART-001	5Móz 28:18	G3588	igen	igen	τὰ	ὁ	egyezik
HAMART-001	5Móz 28:18	G4168	igen	igen	ποίμνια	ποίμνιον	egyezik
HAMART-001	5Móz 28:18	G4263	igen	igen	προβάτων	πρόβατον	egyezik
HAMART-001	5Móz 28:18	G4771	igen	igen	σου	σύ	egyezik
HAMART-001	5Móz 28:19	G1531	igen	igen	εἰσπορεύεσθαί	εἰσπορεύομαι	egyezik
HAMART-001	5Móz 28:19	G1607	igen	igen	ἐκπορεύεσθαί	ἐκπορεύομαι	egyezik
HAMART-001	5Móz 28:19	G1722	igen	igen	ἐν	ἐν	egyezik
HAMART-001	5Móz 28:19	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	5Móz 28:19	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	5Móz 28:19	G3588	igen	igen	τῷ	ὁ	egyezik
HAMART-001	5Móz 28:19	G4771	igen	igen	σὺ	σύ	egyezik
HAMART-001	Jer 17:5	G0444	igen	igen	ἄνθρωπος	ἄνθρωπος	egyezik
HAMART-001	Jer 17:5	G0575	igen	igen	ἀπὸ	ἀπό	egyezik
HAMART-001	Jer 17:5	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
HAMART-001	Jer 17:5	G0868	nem	igen	ἀποστῇ	ἀφίστημι	csak uj
HAMART-001	Jer 17:5	G1023	igen	igen	βραχίονος	βραχίων	egyezik
HAMART-001	Jer 17:5	G1680	igen	igen	ἐλπίδα	ἐλπίς	egyezik
HAMART-001	Jer 17:5	G1909	igen	igen	ἐπ᾿	ἐπί	egyezik
HAMART-001	Jer 17:5	G1944	igen	igen	ἐπικατάρατος	ἐπικατάρατος	egyezik
HAMART-001	Jer 17:5	G2192	igen	igen	ἔχει	ἔχω	egyezik
HAMART-001	Jer 17:5	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	Jer 17:5	G2588	igen	igen	καρδία	καρδία	egyezik
HAMART-001	Jer 17:5	G2962	igen	igen	κυρίου	κύριος	egyezik
HAMART-001	Jer 17:5	G3588	igen	igen	ὁ	ὁ	egyezik
HAMART-001	Jer 17:5	G3739	igen	igen	ὃς	ὅς	egyezik
HAMART-001	Jer 17:5	G4561	igen	igen	σάρκα	σάρξ	egyezik
HAMART-001	Jer 17:5	G4741	igen	igen	στηρίσει	στηρίζω	egyezik
HAMART-001	Zsolt 14:1	G0040	nem	igen	ἁγίῳ	ἅγιος	csak uj
HAMART-001	Zsolt 14:1	G0846	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G0878	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G0948	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G1311	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G1510	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G1519	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G1722	igen	igen	ἐν	ἐν	egyezik
HAMART-001	Zsolt 14:1	G2193	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G2316	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G2532	igen	igen	καὶ	καί	egyezik
HAMART-001	Zsolt 14:1	G2588	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G2681	nem	igen	κατασκηνώσει	κατασκηνόω	csak uj
HAMART-001	Zsolt 14:1	G2962	nem	igen	κύριε	κύριος	csak uj
HAMART-001	Zsolt 14:1	G3364	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G3588	igen	igen	τῷ	ὁ	egyezik
HAMART-001	Zsolt 14:1	G3735	nem	igen	ὄρει	ὄρος	csak uj
HAMART-001	Zsolt 14:1	G3939	nem	igen	παροικήσει	παροικέω	csak uj
HAMART-001	Zsolt 14:1	G4160	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G4638	nem	igen	σκηνώματί	σκήνωμα	csak uj
HAMART-001	Zsolt 14:1	G4771	nem	igen	σου	σύ	csak uj
HAMART-001	Zsolt 14:1	G5056	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G5100	nem	igen	τίς	τίς	csak uj
HAMART-001	Zsolt 14:1	G5544	igen	nem			csak regi
HAMART-001	Zsolt 14:1	G5568	igen	igen	ψαλμὸς	ψαλμός	egyezik
HAMART-001	Zsolt 53:2	G0444	igen	nem			csak regi
